"liveness","loudness","danceability","song_duration_ms","time_signature","audio_valence","energy","tempo","acousticness","speechiness","key","instrumentalness","audio_mode","song_popularity","time_signature_cat"
"mig",-8.131,0.661,181913,3,0.213,0.289,"lent","acustic",0.0348,0,"sense_veu",1,79,"3"
"mig",-7.242,0.808,186872,4,0.773,0.586,"mitjà","mig_acustic",0.169,10,"sense_veu",0,72,"4"
"gravada",-10.492,0.847,225903,4,0.937,0.505,"ràpid","mig_acustic",0.0644,5,"sense_veu",1,33,"4"
"gravada",-8.103,0.661,217652,4,0.571,0.626,"mitjà","mig_acustic",0.13,10,"sense_veu",1,74,"4"
"en_viu",-5.182,0.575,222773,4,0.608,0.886,"mitjà","mig_acustic",0.034,5,"sense_veu",1,68,"4"
"gravada",-9.705,0.231,224914,4,0.178,0.465,"lent","acustic",0.0373,6,"sense_veu",1,51,"4"
"en_viu",-6.449,0.638,192333,4,0.967,0.937,"lent","mig_acustic",0.0444,0,"sense_veu",1,51,"4"
"mig",-22.35,0.44,109882,4,0.489,0.138,"lent","acustic",0.0303,1,"molta_veu",1,43,"4"
"en_viu",-6.338,0.91,157428,4,0.954,0.797,"lent","mig_acustic",0.0554,10,"sense_veu",0,38,"4"
"mig",-5.416,0.593,182502,4,0.428,0.697,"mitjà","no_acustic",0.0642,7,"sense_veu",1,63,"4"
"mig",-12.379,0.599,189750,4,0.112,0.273,"mitjà","acustic",0.0547,0,"sense_veu",1,39,"4"
"en_viu",-3.299,0.503,146526,4,0.712,0.926,"ràpid","no_acustic",0.0613,1,"sense_veu",1,1,"4"
"mig",-4.89,0.611,148459,4,0.399,0.602,"ràpid","mig_acustic",0.0437,5,"sense_veu",1,83,"4"
"en_viu",-2.188,0.743,194184,4,0.884,0.87,"ràpid","mig_acustic",0.212,1,"sense_veu",1,88,"4"
"en_viu",-8.642,0.374,319940,4,0.365,0.888,"ràpid","mig_acustic",0.12,8,"sense_veu",1,62,"4"
"en_viu",-5.467,0.634,195428,4,0.284,0.493,"ràpid","no_acustic",0.0882,1,"sense_veu",1,50,"4"
"mig",-31.879,0.348,237226,4,0.138,0.0834,"ràpid","acustic",0.0299,5,"sense_veu",1,37,"4"
"en_viu",-6.952,0.615,190933,4,0.783,0.75,"lent","acustic",0.0491,5,"sense_veu",1,57,"4"
"en_viu",-7.788,0.784,250173,4,0.352,0.574,"lent","acustic",0.0479,5,"sense_veu",0,86,"4"
"en_viu",-6.248,0.833,268400,4,0.839,0.61,"mitjà","no_acustic",0.356,5,"sense_veu",1,32,"4"
"mig",-3.928,0.797,263293,5,0.31,0.853,"mitjà","no_acustic",0.0673,0,"sense_veu",1,51,"5"
"en_viu",-4.366,0.501,262450,4,0.854,0.9,"ràpid","mig_acustic",0.0433,11,"sense_veu",0,54,"4"
"gravada",-5.582,0.47,111967,4,0.515,0.917,"mitjà","no_acustic",0.0489,0,"sense_veu",1,48,"4"
"mig",-7.77,0.9,204601,4,0.657,0.586,"lent","mig_acustic",0.406,8,"sense_veu",1,71,"4"
"gravada",-5.593,0.734,158053,4,0.265,0.501,"lent","acustic",0.0466,8,"sense_veu",1,66,"4"
"mig",-3.533,0.635,204160,4,0.788,0.963,"mitjà","no_acustic",0.0981,11,"sense_veu",1,75,"4"
"en_viu",-6.941,0.88,200234,4,0.718,0.726,"ràpid","mig_acustic",0.0717,10,"sense_veu",0,14,"4"
"mig",-6.942,0.383,185080,4,0.29,0.637,"mitjà","mig_acustic",0.0395,4,"molta_veu",1,47,"4"
"mig",-8.134,0.445,220880,3,0.413,0.546,"ràpid","acustic",0.106,8,"sense_veu",1,37,"3"
"mig",-9.113,0.544,202215,3,0.322,0.338,"ràpid","acustic",0.0412,7,"sense_veu",0,30,"3"
"gravada",-6.05,0.534,209110,4,0.444,0.672,"ràpid","mig_acustic",0.0565,9,"sense_veu",0,72,"4"
"en_viu",-12.005,0.58,349693,4,0.781,0.622,"ràpid","no_acustic",0.0352,5,"sense_veu",1,63,"4"
"gravada",-23.435,0.862,216373,4,0.14,0.0758,"ràpid","acustic",0.039,2,"molta_veu",1,40,"4"
"mig",-6.519,0.697,208485,4,0.331,0.521,"lent","mig_acustic",0.031,5,"sense_veu",1,75,"4"
"mig",-10.882,0.807,298195,4,0.614,0.443,"lent","acustic",0.1,11,"sense_veu",0,21,"4"
"gravada",-5.039,0.594,197520,4,0.673,0.785,"lent","mig_acustic",0.266,8,"sense_veu",1,16,"4"
"gravada",-4.085,0.586,200867,4,0.495,0.663,"mitjà","mig_acustic",0.144,6,"sense_veu",0,34,"4"
"gravada",-4.422,0.58,218295,4,0.314,0.839,"lent","mig_acustic",0.0644,6,"sense_veu",1,84,"4"
"en_viu",-4.126,0.766,194129,4,0.881,0.822,"ràpid","mig_acustic",0.16,1,"sense_veu",0,91,"4"
"gravada",-18.376,0.277,227080,3,0.231,0.186,"ràpid","acustic",0.032,7,"molta_veu",1,52,"3"
"en_viu",-11.446,0.641,192213,4,0.381,0.573,"lent","acustic",0.42,7,"sense_veu",0,34,"4"
"mig",-6.41,0.956,198087,4,0.535,0.544,"lent","no_acustic",0.0822,1,"sense_veu",1,72,"4"
"mig",-7.539,0.429,228120,4,0.16,0.363,"lent","acustic",0.0518,0,"sense_veu",1,51,"4"
"gravada",-18.354,0.607,290733,3,0.661,0.378,"lent","acustic",0.0363,4,"sense_veu",1,17,"3"
"mig",-12.389,0.759,199635,4,0.814,0.212,"lent","acustic",0.0248,8,"sense_veu",0,64,"4"
"gravada",-3.313,0.641,183173,4,0.246,0.955,"ràpid","no_acustic",0.128,0,"sense_veu",1,20,"4"
"gravada",-10.315,0.664,175755,3,0.743,0.635,"lent","acustic",0.0404,0,"sense_veu",1,6,"3"
"en_viu",-4.127,0.509,209866,4,0.376,0.752,"mitjà","no_acustic",0.0644,8,"sense_veu",1,56,"4"
"en_viu",-4.464,0.735,254026,4,0.472,0.621,"ràpid","mig_acustic",0.0576,10,"sense_veu",1,43,"4"
"en_viu",-7.462,0.769,167755,4,0.899,0.718,"lent","mig_acustic",0.169,6,"sense_veu",0,36,"4"
"gravada",-4.08,0.64,262533,4,0.416,0.643,"mitjà","mig_acustic",0.0379,10,"sense_veu",1,83,"4"
"en_viu",-6.715,0.573,230712,5,0.232,0.591,"lent","no_acustic",0.0521,11,"sense_veu",1,71,"5"
"gravada",-6.458,0.628,150520,4,0.913,0.844,"mitjà","mig_acustic",0.0412,2,"sense_veu",0,41,"4"
"mig",-10.145,0.564,160403,4,0.243,0.351,"mitjà","acustic",0.0707,2,"sense_veu",1,46,"4"
"mig",-4.162,0.584,224520,4,0.364,0.788,"mitjà","mig_acustic",0.0533,0,"sense_veu",1,61,"4"
"gravada",-4.826,0.835,224903,4,0.887,0.626,"mitjà","mig_acustic",0.0289,1,"sense_veu",1,98,"4"
"gravada",-6.264,0.898,200465,4,0.307,0.488,"mitjà","acustic",0.111,4,"sense_veu",0,57,"4"
"en_viu",-9.212,0.865,99759,4,0.669,0.338,"lent","acustic",0.219,7,"sense_veu",1,58,"4"
"en_viu",-5.338,0.559,180820,4,0.769,0.661,"mitjà","mig_acustic",0.0687,1,"sense_veu",0,77,"4"
"en_viu",-3.126,0.611,256240,4,0.522,0.981,"mitjà","no_acustic",0.0516,9,"sense_veu",1,55,"4"
"gravada",-2.887,0.642,182400,4,0.679,0.933,"ràpid","mig_acustic",0.137,9,"sense_veu",0,67,"4"
"mig",-9.617,0.534,188664,4,0.259,0.445,"ràpid","no_acustic",0.0351,7,"sense_veu",1,38,"4"
"gravada",-11.173,0.914,217846,4,0.659,0.467,"mitjà","no_acustic",0.0935,7,"sense_veu",0,65,"4"
"gravada",-4.785,0.863,178080,4,0.698,0.584,"mitjà","mig_acustic",0.0335,11,"sense_veu",0,65,"4"
"en_viu",-13.591,0.535,148093,4,0.335,0.115,"lent","acustic",0.0274,7,"sense_veu",1,0,"4"
"en_viu",-5.191,0.786,148040,4,0.747,0.7,"lent","acustic",0.109,2,"sense_veu",1,69,"4"
"gravada",-5.991,0.684,196214,4,0.702,0.816,"mitjà","no_acustic",0.0322,10,"sense_veu",0,81,"4"
"en_viu",-11.351,0.554,169706,4,0.902,0.368,"ràpid","acustic",0.0352,9,"sense_veu",1,28,"4"
"en_viu",-4.591,0.759,448235,4,0.24,0.78,"mitjà","no_acustic",0.281,10,"poca_veu",0,37,"4"
"en_viu",-9.809,0.315,235106,4,0.188,0.728,"ràpid","no_acustic",0.0511,4,"sense_veu",0,4,"4"
"gravada",-4.422,0.705,194323,4,0.746,0.642,"ràpid","mig_acustic",0.145,8,"sense_veu",1,64,"4"
"en_viu",-1.845,0.783,184279,4,0.905,0.8,"ràpid","mig_acustic",0.218,5,"sense_veu",0,55,"4"
"gravada",-10.106,0.453,240960,4,0.398,0.316,"ràpid","acustic",0.0366,11,"sense_veu",0,37,"4"
"en_viu",-8.086,0.489,198000,4,0.3,0.471,"ràpid","acustic",0.0693,6,"sense_veu",0,0,"4"
"gravada",-9.455,0.63,220973,4,0.271,0.214,"mitjà","acustic",0.0301,0,"sense_veu",0,61,"4"
"gravada",-10.742,0.619,299440,4,0.577,0.584,"mitjà","no_acustic",0.0255,8,"sense_veu",1,56,"4"
"gravada",-3.419,0.742,205140,4,0.978,0.749,"mitjà","acustic",0.0329,0,"sense_veu",1,73,"4"
"gravada",-9.764,0.451,281596,4,0.21,0.503,"ràpid","acustic",0.373,2,"sense_veu",1,49,"4"
"en_viu",-8.68,0.572,150459,4,0.323,0.385,"lent","acustic",0.0308,7,"sense_veu",1,87,"4"
"gravada",-7.018,0.722,183609,4,0.587,0.84,"mitjà","no_acustic",0.936,1,"sense_veu",0,22,"4"
"gravada",-3.855,0.905,168360,4,0.672,0.703,"lent","acustic",0.334,0,"molta_veu",1,6,"4"
"mig",-9.05,0.633,207986,4,0.225,0.689,"lent","acustic",0.0268,9,"sense_veu",1,52,"4"
"en_viu",-5.209,0.538,94205,3,0.328,0.523,"lent","acustic",0.0308,0,"molta_veu",1,60,"3"
"en_viu",-3.447,0.349,206718,4,0.722,0.977,"mitjà","no_acustic",0.0934,5,"sense_veu",1,33,"4"
"gravada",-5.946,0.773,269186,4,0.179,0.819,"lent","acustic",0.118,0,"sense_veu",0,82,"4"
"mig",-10.995,0.685,232853,4,0.321,0.376,"lent","acustic",0.0307,2,"sense_veu",0,71,"4"
"en_viu",-6.285,0.895,286160,4,0.734,0.738,"mitjà","no_acustic",0.224,6,"sense_veu",0,45,"4"
"mig",-15.196,0.432,336613,4,0.147,0.304,"ràpid","acustic",0.0302,1,"sense_veu",1,72,"4"
"gravada",-6.891,0.785,190877,4,0.47,0.9,"ràpid","no_acustic",0.315,0,"sense_veu",1,19,"4"
"mig",-9.448,0.519,231760,4,0.714,0.515,"lent","acustic",0.031,2,"sense_veu",1,67,"4"
"mig",-3.168,0.749,262000,4,0.68,0.907,"mitjà","mig_acustic",0.0638,6,"sense_veu",1,74,"4"
"gravada",-6.222,0.841,210367,4,0.734,0.936,"mitjà","no_acustic",0.131,0,"sense_veu",0,69,"4"
"gravada",-10.007,0.865,221228,4,0.644,0.571,"mitjà","no_acustic",0.0841,1,"sense_veu",1,38,"4"
"mig",-7.792,0.841,255608,4,0.881,0.644,"mitjà","acustic",0.26,9,"sense_veu",0,70,"4"
"gravada",-4.1,0.684,175466,4,0.636,0.889,"ràpid","acustic",0.183,6,"sense_veu",0,77,"4"
"mig",-5.86,0.618,223503,4,0.595,0.488,"mitjà","mig_acustic",0.134,10,"sense_veu",1,77,"4"
"mig",-5.731,0.388,403186,3,0.172,0.609,"mitjà","acustic",0.0402,2,"sense_veu",1,57,"3"
"gravada",-4.004,0.541,276813,4,0.778,0.849,"lent","mig_acustic",0.147,11,"sense_veu",0,26,"4"
"mig",-4.405,0.706,210248,4,0.381,0.847,"mitjà","mig_acustic",0.0405,10,"sense_veu",0,54,"4"
"gravada",-10.315,0.469,343360,4,0.418,0.605,"ràpid","acustic",0.0837,0,"sense_veu",0,58,"4"
"gravada",-22.608,0.267,227874,4,0.158,0.0213,"lent","acustic",0.0497,5,"molta_veu",1,68,"4"
"en_viu",-3.517,0.507,264306,4,0.395,0.99,"ràpid","no_acustic",0.0479,0,"sense_veu",1,48,"4"
"mig",-15.399,0.264,371320,4,0.402,0.122,"ràpid","acustic",0.0952,6,"poca_veu",1,72,"4"
"en_viu",-6.137,0.236,244813,4,0.259,0.823,"ràpid","acustic",0.0863,4,"sense_veu",1,42,"4"
"gravada",-12.049,0.215,191841,3,0.456,0.779,"ràpid","acustic",0.0341,5,"sense_veu",1,37,"3"
"mig",-5.87,0.768,182989,4,0.186,0.481,"ràpid","no_acustic",0.144,11,"molta_veu",0,40,"4"
"en_viu",-8.103,0.734,238000,4,0.961,0.744,"mitjà","mig_acustic",0.0391,9,"sense_veu",0,23,"4"
"mig",-7.678,0.761,202126,4,0.264,0.476,"lent","no_acustic",0.0677,2,"poca_veu",0,24,"4"
"gravada",-5.211,0.684,196214,4,0.702,0.816,"mitjà","no_acustic",0.0322,10,"sense_veu",0,81,"4"
"gravada",-12.631,0.481,278966,4,0.684,0.883,"mitjà","no_acustic",0.0273,1,"sense_veu",1,29,"4"
"en_viu",-7.909,0.598,234960,3,0.214,0.661,"ràpid","mig_acustic",0.196,7,"sense_veu",0,31,"3"
"mig",-4.506,0.813,234133,4,0.677,0.836,"lent","mig_acustic",0.0881,7,"sense_veu",1,20,"4"
"en_viu",-8.281,0.773,237106,4,0.707,0.348,"lent","acustic",0.0963,5,"sense_veu",1,76,"4"
"en_viu",-4.946,0.865,205120,4,0.755,0.844,"lent","mig_acustic",0.311,11,"sense_veu",1,63,"4"
"gravada",-21.218,0.565,282044,4,0.276,0.19,"lent","acustic",0.0346,0,"molta_veu",1,49,"4"
"en_viu",-5.781,0.598,199387,4,0.493,0.902,"ràpid","mig_acustic",0.198,1,"sense_veu",1,31,"4"
"mig",-7.621,0.749,197436,4,0.419,0.505,"lent","acustic",0.253,9,"sense_veu",1,88,"4"
"mig",-10.659,0.594,223636,4,0.419,0.431,"ràpid","acustic",0.109,10,"sense_veu",0,43,"4"
"en_viu",-3.886,0.257,308666,4,0.294,0.909,"ràpid","mig_acustic",0.0411,7,"sense_veu",1,67,"4"
"mig",-5.756,0.474,195986,4,0.503,0.594,"lent","no_acustic",0.0289,11,"sense_veu",1,80,"4"
"en_viu",-6.626,0.341,130293,4,0.37,0.725,"ràpid","acustic",0.357,1,"sense_veu",1,4,"4"
"en_viu",-17.117,0.765,174723,4,0.506,0.29,"lent","no_acustic",0.0457,1,"sense_veu",1,72,"4"
"mig",-7.916,0.426,200624,4,0.272,0.496,"ràpid","acustic",0.031,0,"sense_veu",0,52,"4"
"mig",-9.926,0.707,292573,4,0.888,0.83,"mitjà","no_acustic",0.229,6,"sense_veu",1,1,"4"
"gravada",-10.469,0.666,202605,4,0.424,0.378,"lent","no_acustic",0.362,2,"sense_veu",1,33,"4"
"en_viu",-6.091,0.775,188013,4,0.273,0.823,"mitjà","no_acustic",0.271,1,"sense_veu",1,76,"4"
"gravada",-10.315,0.563,169996,4,0.954,0.744,"ràpid","mig_acustic",0.0316,11,"sense_veu",1,59,"4"
"en_viu",-8.28,0.754,225173,4,0.784,0.748,"lent","mig_acustic",0.0275,4,"sense_veu",0,71,"4"
"mig",-6.077,0.607,167911,4,0.456,0.617,"ràpid","mig_acustic",0.0572,8,"sense_veu",1,70,"4"
"mig",-10.669,0.883,162185,4,0.33,0.259,"lent","acustic",0.0321,2,"sense_veu",1,64,"4"
"gravada",-11.49,0.523,232400,4,0.106,0.438,"mitjà","acustic",0.0356,0,"sense_veu",0,68,"4"
"en_viu",-3.922,0.654,237898,4,0.389,0.859,"ràpid","no_acustic",0.332,4,"sense_veu",0,84,"4"
"gravada",-6.046,0.61,210133,4,0.819,0.824,"mitjà","no_acustic",0.0534,4,"sense_veu",1,64,"4"
"en_viu",-3.858,0.478,177280,4,0.703,0.915,"ràpid","no_acustic",0.0319,8,"sense_veu",1,68,"4"
"gravada",-6.414,0.827,194363,4,0.827,0.669,"lent","no_acustic",0.0481,1,"sense_veu",1,59,"4"
"gravada",-3.539,0.601,239600,4,0.552,0.854,"mitjà","mig_acustic",0.0314,2,"sense_veu",1,73,"4"
"gravada",-4.438,0.824,177626,4,0.809,0.747,"ràpid","mig_acustic",0.111,0,"sense_veu",1,33,"4"
"mig",-12.103,0.267,284213,4,0.314,0.356,"lent","acustic",0.0317,8,"sense_veu",1,59,"4"
"mig",-8.266,0.619,216293,3,0.782,0.389,"lent","acustic",0.0434,7,"sense_veu",0,28,"3"
"mig",-7.19,0.803,152733,4,0.264,0.438,"lent","no_acustic",0.523,1,"sense_veu",0,7,"4"
"en_viu",-6.563,0.457,247976,4,0.504,0.518,"ràpid","no_acustic",0.108,1,"sense_veu",1,62,"4"
"gravada",-18.42,0.208,202546,4,0.0932,0.134,"ràpid","acustic",0.0916,3,"molta_veu",1,62,"4"
"gravada",-11.692,0.53,330800,4,0.531,0.741,"mitjà","mig_acustic",0.0338,7,"sense_veu",1,46,"4"
"mig",-7.19,0.662,176571,4,0.11,0.37,"mitjà","no_acustic",0.0447,5,"sense_veu",1,71,"4"
"mig",-9.358,0.48,228252,4,0.6,0.531,"lent","no_acustic",0.0281,7,"sense_veu",1,40,"4"
"en_viu",-4.728,0.248,274532,4,0.326,0.839,"ràpid","no_acustic",0.0316,2,"sense_veu",1,70,"4"
"en_viu",-8.573,0.666,178911,4,0.879,0.786,"ràpid","mig_acustic",0.0988,10,"sense_veu",1,68,"4"
"mig",-8.212,0.433,208493,4,0.54,0.669,"lent","no_acustic",0.0296,6,"sense_veu",1,62,"4"
"en_viu",-8.353,0.85,221797,4,0.429,0.271,"mitjà","acustic",0.395,1,"sense_veu",0,51,"4"
"gravada",-6.995,0.715,196320,4,0.767,0.829,"mitjà","mig_acustic",0.141,4,"sense_veu",0,52,"4"
"gravada",-3.191,0.701,239026,4,0.515,0.75,"lent","acustic",0.0379,5,"sense_veu",0,73,"4"
"en_viu",-26.416,0.356,228240,4,0.167,0.0132,"ràpid","acustic",0.172,4,"sense_veu",0,2,"4"
"en_viu",-9.049,0.313,209106,4,0.107,0.426,"lent","acustic",0.0435,8,"sense_veu",1,69,"4"
"mig",-14.374,0.596,182573,4,0.764,0.366,"lent","acustic",0.025,10,"sense_veu",1,32,"4"
"en_viu",-6.323,0.392,239506,4,0.765,0.862,"mitjà","no_acustic",0.17,0,"sense_veu",1,29,"4"
"en_viu",-4.793,0.352,189848,4,0.156,0.73,"ràpid","no_acustic",0.028,2,"sense_veu",0,47,"4"
"en_viu",-5.978,0.802,199938,4,0.462,0.693,"ràpid","acustic",0.0361,7,"sense_veu",1,45,"4"
"gravada",-5.335,0.69,260233,4,0.367,0.71,"mitjà","no_acustic",0.199,5,"sense_veu",1,28,"4"
"gravada",-3.089,0.728,363857,4,0.455,0.772,"mitjà","acustic",0.0639,8,"sense_veu",1,77,"4"
"en_viu",-4.796,0.615,176500,4,0.0695,0.827,"mitjà","no_acustic",0.0327,2,"sense_veu",0,60,"4"
"mig",-4.342,0.656,188689,4,0.433,0.729,"lent","no_acustic",0.205,5,"sense_veu",1,40,"4"
"en_viu",-6.978,0.519,185250,4,0.556,0.872,"ràpid","no_acustic",0.0601,6,"sense_veu",1,46,"4"
"gravada",-8.928,0.672,208124,4,0.463,0.82,"mitjà","no_acustic",0.0767,0,"sense_veu",1,30,"4"
"mig",-10.315,0.307,229320,4,0.112,0.586,"lent","mig_acustic",0.0658,5,"sense_veu",0,44,"4"
"mig",-8.643,0.526,230626,4,0.43,0.538,"mitjà","acustic",0.029,8,"sense_veu",1,60,"4"
"en_viu",-6.795,0.776,206320,4,0.618,0.646,"mitjà","mig_acustic",0.113,11,"sense_veu",0,35,"4"
"mig",-3.475,0.875,272080,4,0.549,0.631,"mitjà","mig_acustic",0.0782,1,"sense_veu",1,40,"4"
"mig",-8.509,0.588,334263,4,0.414,0.641,"mitjà","mig_acustic",0.12,6,"sense_veu",0,37,"4"
"mig",-14.495,0.212,238560,4,0.389,0.257,"ràpid","acustic",0.0303,11,"sense_veu",0,52,"4"
"mig",-10.445,0.486,400333,4,0.22,0.888,"ràpid","no_acustic",0.122,10,"poca_veu",0,43,"4"
"mig",-5.646,0.689,180154,4,0.161,0.77,"ràpid","no_acustic",0.0485,6,"sense_veu",1,70,"4"
"en_viu",-8.053,0.298,341160,4,0.54,0.832,"lent","no_acustic",0.0408,2,"sense_veu",1,19,"4"
"mig",-8.134,0.781,216613,4,0.961,0.645,"mitjà","no_acustic",0.0482,6,"sense_veu",1,3,"4"
"en_viu",-7.796,0.581,182333,4,0.583,0.74,"lent","no_acustic",0.05,10,"sense_veu",1,48,"4"
"gravada",-3.472,0.496,175240,4,0.145,0.785,"ràpid","no_acustic",0.306,7,"sense_veu",1,6,"4"
"gravada",-10.928,0.777,35920,4,0.349,0.376,"mitjà","acustic",0.794,8,"sense_veu",1,12,"4"
"gravada",-5.987,0.452,229360,4,0.545,0.818,"mitjà","mig_acustic",0.0439,9,"sense_veu",1,65,"4"
"gravada",-8.635,0.735,298640,4,0.789,0.61,"lent","acustic",0.0439,1,"sense_veu",1,55,"4"
"mig",-4.762,0.725,210367,4,0.54,0.789,"ràpid","mig_acustic",0.163,0,"sense_veu",1,52,"4"
"gravada",-3.455,0.874,172138,4,0.665,0.699,"mitjà","mig_acustic",0.101,1,"sense_veu",1,62,"4"
"en_viu",-6.962,0.9,145603,4,0.399,0.653,"mitjà","mig_acustic",0.219,11,"sense_veu",0,91,"4"
"mig",-17.221,0.964,218260,4,0.338,0.174,"mitjà","acustic",0.0609,5,"sense_veu",0,31,"4"
"en_viu",-10.116,0.254,370730,4,0.325,0.548,"lent","acustic",0.0304,4,"sense_veu",0,35,"4"
"en_viu",-7.632,0.811,238386,4,0.84,0.691,"mitjà","mig_acustic",0.0415,2,"sense_veu",1,60,"4"
"gravada",-8.926,0.535,180845,4,0.495,0.939,"lent","no_acustic",0.245,2,"sense_veu",0,23,"4"
"en_viu",-5.356,0.655,184226,4,0.832,0.782,"lent","acustic",0.185,1,"sense_veu",1,70,"4"
"mig",-8.171,0.665,184048,4,0.0381,0.418,"lent","acustic",0.0385,5,"sense_veu",0,52,"4"
"mig",-3.109,0.796,287400,4,0.841,0.83,"lent","acustic",0.0397,5,"sense_veu",0,27,"4"
"en_viu",-3.431,0.229,241466,4,0.481,0.994,"ràpid","no_acustic",0.22,6,"sense_veu",1,61,"4"
"gravada",-4.396,0.531,190000,4,0.456,0.854,"lent","mig_acustic",0.0333,10,"sense_veu",0,90,"4"
"mig",-9.696,0.672,200321,4,0.721,0.589,"lent","acustic",0.0247,3,"sense_veu",0,47,"4"
"gravada",-12.725,0.794,199245,4,0.412,0.227,"ràpid","acustic",0.0687,8,"molta_veu",1,60,"4"
"mig",-10.962,0.415,466560,4,0.0935,0.456,"mitjà","acustic",0.11,9,"molta_veu",0,55,"4"
"mig",-7.167,0.627,194264,4,0.174,0.488,"ràpid","mig_acustic",0.159,10,"sense_veu",1,56,"4"
"en_viu",-9.686,0.693,162466,4,0.813,0.783,"mitjà","mig_acustic",0.0457,6,"sense_veu",1,75,"4"
"gravada",-7.837,0.356,193653,4,0.607,0.872,"ràpid","no_acustic",0.068,5,"sense_veu",0,71,"4"
"gravada",-12.275,0.731,234510,4,0.411,0.365,"mitjà","no_acustic",0.0601,2,"molta_veu",1,60,"4"
"mig",-7.041,0.503,129911,3,0.951,0.925,"ràpid","mig_acustic",0.485,1,"sense_veu",0,45,"3"
"mig",-5.143,0.642,234589,4,0.887,0.648,"ràpid","no_acustic",0.0575,9,"sense_veu",1,63,"4"
"mig",-7.902,0.798,275141,4,0.205,0.672,"ràpid","no_acustic",0.027,6,"sense_veu",1,72,"4"
"mig",-9.256,0.755,91750,4,0.686,0.574,"lent","acustic",0.118,2,"molta_veu",0,55,"4"
"en_viu",-5.714,0.6,178120,4,0.598,0.546,"lent","acustic",0.0691,0,"sense_veu",1,21,"4"
"gravada",-5.946,0.843,270506,4,0.615,0.805,"lent","mig_acustic",0.269,4,"sense_veu",0,78,"4"
"mig",-5.843,0.906,203333,4,0.374,0.563,"ràpid","acustic",0.0446,10,"sense_veu",0,95,"4"
"gravada",-10.224,0.598,205463,4,0.549,0.732,"mitjà","acustic",0.0259,5,"sense_veu",1,44,"4"
"gravada",-6.458,0.643,228000,4,0.372,0.827,"ràpid","no_acustic",0.147,10,"sense_veu",1,88,"4"
"mig",-6.997,0.741,234000,4,0.566,0.757,"mitjà","no_acustic",0.0435,11,"sense_veu",0,47,"4"
"en_viu",-6.753,0.853,202962,4,0.397,0.45,"ràpid","no_acustic",0.458,9,"sense_veu",1,84,"4"
"gravada",-11.364,0.302,265906,4,0.309,0.819,"ràpid","no_acustic",0.0824,11,"sense_veu",0,4,"4"
"mig",-7.932,0.583,198946,4,0.498,0.692,"lent","mig_acustic",0.362,2,"sense_veu",0,61,"4"
"gravada",-11.384,0.572,247373,4,0.434,0.409,"mitjà","acustic",0.0377,5,"sense_veu",1,71,"4"
"en_viu",-6.364,0.583,229240,4,0.388,0.602,"lent","acustic",0.0339,11,"sense_veu",1,72,"4"
"mig",-7.284,0.706,249906,4,0.528,0.637,"lent","mig_acustic",0.37,1,"sense_veu",0,76,"4"
"gravada",-8.126,0.841,207546,4,0.524,0.571,"mitjà","mig_acustic",0.102,5,"sense_veu",0,14,"4"
"mig",-5.328,0.616,195160,4,0.362,0.597,"ràpid","acustic",0.0795,8,"sense_veu",1,68,"4"
"gravada",-3.822,0.794,204000,4,0.769,0.748,"lent","no_acustic",0.122,8,"sense_veu",1,25,"4"
"gravada",-5.034,0.509,209573,4,0.695,0.689,"lent","mig_acustic",0.245,9,"sense_veu",1,60,"4"
"en_viu",-10.484,0.414,203733,4,0.394,0.618,"ràpid","no_acustic",0.0347,9,"sense_veu",1,82,"4"
"mig",-3.533,0.674,205436,4,0.543,0.874,"mitjà","acustic",0.0721,1,"sense_veu",0,59,"4"
"mig",-6.627,0.623,237920,4,0.819,0.847,"lent","mig_acustic",0.031,4,"sense_veu",1,64,"4"
"gravada",-5.407,0.746,260645,4,0.596,0.511,"ràpid","acustic",0.174,10,"sense_veu",0,72,"4"
"en_viu",-3.424,0.374,224000,4,0.301,0.927,"ràpid","no_acustic",0.0652,4,"sense_veu",1,69,"4"
"mig",-8.976,0.747,215625,4,0.66,0.444,"ràpid","acustic",0.386,0,"sense_veu",0,63,"4"
"en_viu",-4.506,0.716,192480,4,0.674,0.831,"ràpid","no_acustic",0.107,4,"sense_veu",0,41,"4"
"en_viu",-9.577,0.682,260066,4,0.376,0.505,"lent","acustic",0.038,1,"sense_veu",1,62,"4"
"gravada",-4.897,0.661,296080,4,0.656,0.908,"ràpid","mig_acustic",0.039,10,"sense_veu",1,75,"4"
"mig",-6.056,0.86,218947,4,0.331,0.602,"lent","acustic",0.091,11,"sense_veu",0,68,"4"
"gravada",-6.028,0.404,214226,4,0.131,0.531,"ràpid","mig_acustic",0.283,1,"sense_veu",1,39,"4"
"gravada",-9.456,0.643,269597,4,0.503,0.63,"mitjà","acustic",0.392,0,"sense_veu",1,26,"4"
"gravada",-3.683,0.683,191973,4,0.909,0.877,"ràpid","mig_acustic",0.0427,4,"sense_veu",1,80,"4"
"mig",-8.864,0.482,253342,4,0.17,0.707,"ràpid","no_acustic",0.059,6,"sense_veu",1,60,"4"
"gravada",-6.554,0.801,278386,4,0.805,0.908,"lent","no_acustic",0.221,2,"sense_veu",0,80,"4"
"en_viu",-7.2,0.438,114750,1,0.311,0.653,"mitjà","acustic",0.36,9,"sense_veu",1,23,"1"
"mig",-10.784,0.58,206360,4,0.111,0.498,"mitjà","acustic",0.145,1,"sense_veu",1,72,"4"
