liveness,loudness,danceability,song_duration_ms,time_signature,audio_valence,energy,tempo,acousticness,speechiness,key,instrumentalness,audio_mode,song_popularity,time_signature_cat
NA,-4.085,0.586,200867,4,0.495,0.663,NA,mig_acustic,NA,6,sense_veu,0,34,4
gravada,NA,NA,218295,4,0.314,0.839,lent,NA,0.0644,6,NA,NA,84,4
NA,-4.126,0.766,NA,NA,0.881,0.822,ràpid,NA,0.16,1,NA,0,91,NA
gravada,-18.376,0.277,NA,NA,0.231,NA,NA,NA,0.032,NA,molta_veu,1,52,NA
en_viu,-11.446,NA,NA,NA,0.381,0.573,NA,acustic,0.42,NA,NA,0,34,NA
mig,-6.41,0.956,198087,4,NA,0.544,lent,no_acustic,0.0822,1,sense_veu,NA,72,4
mig,-7.539,0.429,NA,4,0.16,0.363,NA,acustic,NA,0,sense_veu,1,51,4
gravada,-18.354,0.607,290733,3,0.661,0.378,lent,NA,0.0363,4,NA,1,17,3
mig,-12.389,0.759,NA,4,NA,0.212,lent,acustic,NA,NA,sense_veu,0,64,4
gravada,-3.313,0.641,183173,4,NA,0.955,ràpid,NA,0.128,0,NA,1,20,4
gravada,-10.315,NA,NA,NA,0.743,0.635,lent,NA,0.0404,0,NA,NA,6,NA
en_viu,-4.127,0.509,209866,NA,0.376,0.752,mitjà,no_acustic,NA,NA,NA,1,56,NA
en_viu,-4.464,0.735,NA,NA,0.472,0.621,ràpid,mig_acustic,0.0576,NA,NA,NA,43,NA
NA,-7.462,0.769,167755,4,0.899,0.718,lent,mig_acustic,0.169,6,NA,0,36,4
NA,-4.08,0.64,262533,4,NA,NA,mitjà,mig_acustic,0.0379,10,sense_veu,1,83,4
en_viu,-6.715,0.573,230712,5,0.232,0.591,lent,no_acustic,NA,11,sense_veu,NA,71,5
gravada,NA,NA,150520,4,0.913,0.844,NA,mig_acustic,0.0412,2,sense_veu,0,41,4
NA,-10.145,NA,160403,4,0.243,0.351,mitjà,acustic,0.0707,NA,NA,1,46,4
NA,-4.162,0.584,224520,4,0.364,0.788,NA,mig_acustic,NA,0,sense_veu,NA,61,4
NA,NA,0.835,NA,4,NA,0.626,NA,mig_acustic,NA,1,NA,1,98,4
gravada,-6.264,0.898,200465,4,NA,NA,mitjà,acustic,0.111,NA,sense_veu,NA,57,4
en_viu,-9.212,0.865,99759,4,NA,0.338,lent,NA,0.219,NA,NA,NA,58,4
en_viu,NA,NA,NA,4,0.769,0.661,NA,NA,0.0687,1,NA,0,77,4
NA,NA,0.611,NA,NA,0.522,0.981,mitjà,no_acustic,0.0516,NA,sense_veu,1,55,NA
gravada,-2.887,0.642,182400,4,NA,0.933,NA,mig_acustic,NA,NA,sense_veu,0,67,4
mig,-9.617,0.534,188664,4,NA,0.445,ràpid,no_acustic,0.0351,7,sense_veu,NA,38,4
gravada,-11.173,0.914,217846,4,NA,0.467,mitjà,NA,0.0935,7,sense_veu,NA,65,4
gravada,-4.785,0.863,178080,4,0.698,0.584,NA,NA,NA,11,sense_veu,0,65,4
en_viu,-13.591,NA,148093,4,NA,0.115,lent,acustic,0.0274,7,sense_veu,NA,0,4
en_viu,-5.191,0.786,148040,4,NA,NA,NA,acustic,NA,2,sense_veu,1,69,4
NA,NA,0.684,196214,4,0.702,0.816,mitjà,no_acustic,0.0322,10,sense_veu,0,81,4
NA,-11.351,0.554,169706,4,0.902,0.368,ràpid,acustic,0.0352,9,sense_veu,1,28,4
en_viu,NA,0.759,448235,NA,0.24,NA,NA,NA,NA,10,poca_veu,0,37,NA
en_viu,-9.809,0.315,NA,4,NA,0.728,NA,no_acustic,0.0511,4,NA,0,4,4
gravada,-4.422,NA,194323,NA,NA,0.642,ràpid,NA,NA,NA,NA,1,64,NA
NA,-1.845,0.783,184279,4,NA,NA,NA,mig_acustic,0.218,5,sense_veu,0,55,4
gravada,-10.106,0.453,NA,NA,NA,NA,ràpid,NA,0.0366,NA,sense_veu,NA,37,NA
en_viu,NA,NA,198000,NA,NA,0.471,NA,acustic,NA,6,NA,0,0,NA
gravada,-9.455,0.63,NA,4,0.271,0.214,mitjà,acustic,0.0301,NA,sense_veu,0,61,4
gravada,-10.742,0.619,299440,4,0.577,0.584,NA,no_acustic,0.0255,8,sense_veu,NA,56,4
gravada,-3.419,0.742,NA,4,0.978,NA,NA,acustic,0.0329,0,sense_veu,1,73,4
NA,-9.764,0.451,281596,4,0.21,0.503,ràpid,NA,0.373,2,sense_veu,NA,49,4
en_viu,NA,0.572,NA,4,0.323,0.385,NA,acustic,0.0308,7,sense_veu,1,87,4
gravada,NA,0.722,183609,NA,NA,0.84,mitjà,no_acustic,NA,NA,NA,0,22,NA
gravada,NA,NA,168360,4,NA,NA,NA,acustic,NA,0,molta_veu,1,6,4
mig,-9.05,0.633,NA,4,0.225,NA,lent,acustic,0.0268,9,sense_veu,1,52,4
NA,NA,0.538,94205,3,0.328,NA,lent,NA,NA,0,molta_veu,NA,60,3
en_viu,NA,NA,206718,NA,NA,0.977,mitjà,NA,0.0934,5,NA,NA,33,NA
gravada,-5.946,0.773,269186,NA,NA,0.819,lent,acustic,0.118,0,sense_veu,0,82,NA
mig,-10.995,NA,232853,4,0.321,0.376,lent,acustic,0.0307,2,sense_veu,NA,71,4
en_viu,-6.285,0.895,286160,4,0.734,NA,mitjà,NA,0.224,6,sense_veu,0,45,4
mig,NA,NA,336613,4,0.147,0.304,ràpid,acustic,0.0302,1,sense_veu,1,72,4
gravada,-6.891,0.785,190877,4,0.47,NA,ràpid,no_acustic,0.315,0,sense_veu,1,19,4
NA,-9.448,0.519,231760,NA,0.714,0.515,lent,acustic,0.031,NA,NA,1,67,NA
mig,-3.168,0.749,NA,4,0.68,0.907,mitjà,mig_acustic,0.0638,6,NA,1,74,4
gravada,-6.222,0.841,NA,4,NA,NA,mitjà,no_acustic,NA,0,sense_veu,NA,69,4
gravada,NA,0.865,NA,4,0.644,0.571,NA,no_acustic,0.0841,1,sense_veu,1,38,4
mig,NA,0.841,255608,4,0.881,0.644,mitjà,acustic,NA,9,sense_veu,NA,70,4
gravada,NA,NA,175466,4,NA,NA,ràpid,acustic,0.183,6,NA,0,77,4
mig,NA,NA,223503,4,0.595,NA,mitjà,NA,0.134,10,sense_veu,1,77,4
mig,NA,0.388,403186,3,0.172,0.609,mitjà,acustic,0.0402,2,NA,1,57,3
NA,-4.004,NA,276813,4,0.778,NA,lent,mig_acustic,0.147,11,sense_veu,0,26,4
mig,-4.405,0.706,NA,NA,NA,0.847,mitjà,mig_acustic,NA,NA,sense_veu,0,54,NA
gravada,NA,NA,343360,4,0.418,0.605,ràpid,NA,0.0837,0,NA,NA,58,4
gravada,-22.608,0.267,227874,4,NA,0.0213,lent,acustic,0.0497,5,molta_veu,1,68,4
NA,-3.517,0.507,NA,NA,NA,0.99,ràpid,no_acustic,NA,0,sense_veu,NA,48,NA
NA,-15.399,0.264,371320,4,NA,0.122,ràpid,NA,NA,NA,poca_veu,1,72,4
en_viu,NA,0.236,244813,4,0.259,0.823,ràpid,acustic,0.0863,4,NA,1,42,4
gravada,NA,NA,191841,NA,NA,0.779,NA,acustic,NA,5,sense_veu,1,37,NA
NA,-5.87,NA,182989,NA,0.186,NA,NA,no_acustic,NA,11,molta_veu,0,40,NA
en_viu,-8.103,0.734,238000,4,0.961,0.744,NA,NA,0.0391,9,sense_veu,NA,23,4
mig,NA,0.761,202126,NA,NA,0.476,lent,no_acustic,NA,NA,poca_veu,NA,24,NA
gravada,-5.211,0.684,196214,NA,0.702,0.816,mitjà,NA,0.0322,10,sense_veu,NA,81,NA
gravada,-12.631,NA,NA,4,NA,0.883,NA,no_acustic,NA,1,NA,1,29,4
en_viu,-7.909,0.598,NA,NA,0.214,0.661,NA,mig_acustic,NA,7,sense_veu,0,31,NA
mig,NA,0.813,234133,NA,0.677,0.836,lent,mig_acustic,0.0881,7,sense_veu,1,20,NA
en_viu,-8.281,0.773,NA,4,0.707,NA,lent,acustic,0.0963,NA,sense_veu,1,76,4
NA,-4.946,0.865,205120,4,0.755,0.844,NA,mig_acustic,0.311,NA,NA,1,63,4
gravada,-21.218,NA,282044,4,NA,0.19,lent,NA,0.0346,0,NA,1,49,4
en_viu,-5.781,NA,199387,4,0.493,0.902,ràpid,mig_acustic,0.198,1,NA,NA,31,4
mig,-7.621,NA,197436,NA,0.419,0.505,lent,NA,0.253,9,NA,1,88,NA
mig,-10.659,0.594,223636,NA,0.419,NA,ràpid,acustic,NA,10,NA,0,43,NA
en_viu,-3.886,0.257,308666,4,0.294,NA,ràpid,mig_acustic,0.0411,7,NA,NA,67,4
mig,-5.756,0.474,195986,4,0.503,0.594,lent,no_acustic,0.0289,11,sense_veu,1,80,4
en_viu,NA,NA,130293,4,NA,0.725,ràpid,acustic,0.357,NA,NA,1,4,4
en_viu,-17.117,0.765,NA,4,0.506,0.29,lent,no_acustic,NA,NA,sense_veu,NA,72,4
NA,-7.916,NA,NA,4,0.272,0.496,ràpid,NA,0.031,0,NA,0,52,4
mig,-9.926,0.707,292573,NA,0.888,NA,NA,no_acustic,0.229,6,NA,NA,1,NA
gravada,-10.469,0.666,NA,4,0.424,NA,lent,no_acustic,0.362,NA,NA,1,33,4
NA,-6.091,0.775,188013,4,0.273,0.823,mitjà,no_acustic,0.271,1,sense_veu,NA,76,4
gravada,NA,0.563,169996,4,0.954,NA,NA,mig_acustic,NA,NA,NA,1,59,4
en_viu,NA,0.754,225173,4,0.784,NA,lent,mig_acustic,NA,4,sense_veu,NA,71,4
mig,-6.077,NA,167911,4,NA,0.617,NA,mig_acustic,NA,8,NA,NA,70,4
mig,-10.669,NA,162185,4,0.33,NA,lent,acustic,0.0321,2,sense_veu,1,64,4
NA,-11.49,0.523,NA,NA,0.106,0.438,mitjà,acustic,0.0356,0,sense_veu,0,68,NA
NA,-3.922,NA,NA,NA,0.389,0.859,ràpid,no_acustic,NA,4,sense_veu,0,84,NA
gravada,-6.046,0.61,210133,4,0.819,0.824,NA,no_acustic,0.0534,4,NA,1,64,4
en_viu,-3.858,0.478,177280,NA,0.703,0.915,ràpid,no_acustic,NA,8,sense_veu,1,68,NA
gravada,-6.414,0.827,194363,4,NA,NA,lent,no_acustic,0.0481,1,NA,1,59,4
gravada,NA,0.601,239600,4,0.552,NA,mitjà,mig_acustic,0.0314,2,sense_veu,1,73,4
NA,-4.438,0.824,NA,NA,0.809,NA,ràpid,NA,NA,0,NA,1,33,NA
mig,-12.103,0.267,NA,4,0.314,0.356,lent,acustic,0.0317,8,NA,1,59,4
mig,-8.266,0.619,216293,3,NA,0.389,lent,acustic,NA,7,NA,0,28,3
NA,NA,0.803,NA,4,0.264,NA,lent,no_acustic,0.523,1,sense_veu,NA,7,4
en_viu,-6.563,NA,247976,NA,0.504,0.518,NA,NA,NA,NA,NA,1,62,NA
NA,-18.42,0.208,202546,NA,NA,0.134,ràpid,acustic,NA,3,NA,NA,62,NA
NA,-11.692,NA,330800,4,0.531,0.741,mitjà,mig_acustic,NA,7,sense_veu,1,46,4
NA,-7.19,0.662,NA,4,0.11,NA,mitjà,no_acustic,0.0447,NA,sense_veu,NA,71,4
mig,NA,0.48,228252,4,NA,0.531,lent,no_acustic,0.0281,7,NA,1,40,4
NA,NA,0.248,274532,4,NA,NA,ràpid,NA,NA,2,sense_veu,1,70,4
NA,-8.573,0.666,NA,4,NA,0.786,NA,NA,NA,10,sense_veu,NA,68,4
NA,NA,0.433,NA,NA,0.54,NA,lent,no_acustic,0.0296,NA,sense_veu,NA,62,NA
en_viu,-8.353,0.85,221797,NA,0.429,NA,mitjà,acustic,NA,1,NA,0,51,NA
gravada,-6.995,NA,NA,NA,0.767,NA,mitjà,mig_acustic,0.141,4,sense_veu,NA,52,NA
gravada,-3.191,0.701,239026,4,0.515,0.75,lent,acustic,NA,5,sense_veu,0,73,4
en_viu,NA,0.356,NA,NA,0.167,NA,ràpid,NA,0.172,4,sense_veu,0,2,NA
en_viu,-9.049,0.313,209106,4,0.107,0.426,lent,acustic,0.0435,8,sense_veu,1,69,4
NA,NA,0.596,182573,4,NA,0.366,NA,NA,NA,10,NA,1,32,4
NA,-6.323,0.392,239506,4,NA,0.862,mitjà,no_acustic,0.17,0,sense_veu,NA,29,4
en_viu,-4.793,0.352,NA,4,NA,NA,ràpid,NA,NA,NA,sense_veu,0,47,4
en_viu,-5.978,NA,NA,4,NA,0.693,ràpid,acustic,0.0361,7,sense_veu,NA,45,4
gravada,-5.335,0.69,NA,NA,0.367,NA,NA,no_acustic,0.199,5,sense_veu,1,28,NA
gravada,NA,0.728,NA,4,0.455,NA,mitjà,acustic,0.0639,8,sense_veu,1,77,4
en_viu,-4.796,0.615,176500,NA,0.0695,0.827,mitjà,no_acustic,0.0327,2,NA,0,60,NA
mig,-4.342,0.656,188689,4,NA,0.729,lent,no_acustic,0.205,5,sense_veu,1,40,4
en_viu,-6.978,NA,NA,NA,0.556,0.872,NA,no_acustic,0.0601,NA,NA,NA,46,NA
NA,NA,0.672,NA,4,0.463,0.82,NA,no_acustic,0.0767,0,sense_veu,1,30,4
mig,-10.315,NA,229320,4,0.112,0.586,lent,mig_acustic,0.0658,NA,sense_veu,0,44,4
mig,-8.643,0.526,230626,4,0.43,NA,mitjà,acustic,0.029,NA,sense_veu,1,60,4
en_viu,-6.795,0.776,206320,NA,0.618,NA,mitjà,mig_acustic,NA,11,sense_veu,0,35,NA
mig,-3.475,0.875,272080,NA,0.549,0.631,mitjà,NA,NA,1,NA,NA,40,NA
mig,NA,0.588,NA,4,0.414,0.641,mitjà,NA,NA,6,sense_veu,NA,37,4
NA,-14.495,NA,238560,4,0.389,NA,ràpid,acustic,0.0303,11,sense_veu,NA,52,4
mig,-10.445,0.486,400333,4,0.22,0.888,ràpid,no_acustic,NA,10,poca_veu,0,43,4
mig,-5.646,0.689,180154,NA,0.161,0.77,ràpid,no_acustic,0.0485,6,sense_veu,1,70,NA
en_viu,-8.053,0.298,341160,4,0.54,NA,lent,NA,0.0408,2,sense_veu,NA,19,4
mig,NA,0.781,216613,4,0.961,0.645,mitjà,no_acustic,NA,NA,sense_veu,1,3,4
en_viu,-7.796,NA,182333,4,NA,NA,lent,no_acustic,0.05,10,sense_veu,NA,48,4
gravada,-3.472,0.496,NA,4,NA,0.785,NA,no_acustic,0.306,7,sense_veu,NA,6,4
NA,-10.928,0.777,35920,NA,0.349,0.376,mitjà,acustic,0.794,8,sense_veu,1,12,NA
NA,NA,0.452,229360,4,NA,0.818,mitjà,mig_acustic,0.0439,NA,sense_veu,1,65,4
gravada,-8.635,0.735,298640,4,0.789,0.61,lent,acustic,0.0439,1,sense_veu,1,55,4
NA,-4.762,NA,NA,4,NA,0.789,ràpid,mig_acustic,0.163,NA,sense_veu,NA,52,4
gravada,-3.455,0.874,172138,4,0.665,0.699,NA,mig_acustic,NA,1,NA,1,62,4
en_viu,-6.962,0.9,145603,NA,0.399,0.653,mitjà,mig_acustic,NA,NA,sense_veu,0,91,NA
mig,NA,0.964,218260,4,0.338,NA,mitjà,NA,NA,5,NA,NA,31,4
NA,-10.116,NA,NA,NA,0.325,0.548,NA,acustic,NA,4,sense_veu,0,35,NA
en_viu,NA,0.811,238386,4,0.84,0.691,NA,mig_acustic,NA,2,sense_veu,1,60,4
gravada,-8.926,0.535,NA,4,0.495,NA,lent,no_acustic,0.245,2,NA,NA,23,4
en_viu,NA,0.655,184226,NA,0.832,0.782,lent,acustic,0.185,1,sense_veu,1,70,NA
mig,-8.171,NA,184048,NA,0.0381,0.418,lent,acustic,NA,5,NA,0,52,NA
mig,-3.109,NA,NA,NA,0.841,0.83,lent,acustic,0.0397,5,sense_veu,0,27,NA
en_viu,-3.431,0.229,241466,NA,NA,0.994,ràpid,NA,0.22,6,sense_veu,1,61,NA
NA,NA,0.531,190000,NA,0.456,0.854,lent,NA,NA,10,sense_veu,NA,90,NA
mig,-9.696,0.672,NA,4,NA,NA,NA,acustic,0.0247,3,sense_veu,0,47,4
gravada,-12.725,0.794,199245,4,NA,NA,ràpid,NA,NA,8,molta_veu,1,60,4
NA,NA,0.415,466560,4,0.0935,0.456,NA,NA,NA,9,molta_veu,NA,55,4
NA,-7.167,0.627,194264,4,0.174,0.488,ràpid,mig_acustic,0.159,10,sense_veu,1,56,4
en_viu,NA,NA,162466,4,0.813,0.783,mitjà,NA,0.0457,6,sense_veu,1,75,4
gravada,-7.837,0.356,193653,4,0.607,0.872,ràpid,no_acustic,0.068,NA,sense_veu,NA,71,4
gravada,-12.275,NA,234510,4,0.411,NA,mitjà,no_acustic,0.0601,NA,molta_veu,NA,60,4
mig,-7.041,0.503,NA,3,NA,NA,ràpid,NA,0.485,NA,sense_veu,0,45,3
mig,-5.143,0.642,NA,4,0.887,0.648,ràpid,no_acustic,0.0575,9,sense_veu,1,63,4
mig,-7.902,NA,NA,4,NA,0.672,ràpid,no_acustic,0.027,6,NA,1,72,4
NA,-9.256,NA,91750,NA,0.686,NA,NA,acustic,NA,2,molta_veu,0,55,NA
en_viu,-5.714,0.6,178120,4,0.598,0.546,lent,NA,0.0691,0,sense_veu,1,21,4
gravada,-5.946,0.843,270506,NA,0.615,0.805,lent,mig_acustic,0.269,4,NA,0,78,NA
mig,-5.843,NA,NA,4,0.374,0.563,ràpid,acustic,NA,10,NA,NA,95,4
NA,NA,0.598,NA,NA,0.549,0.732,mitjà,acustic,0.0259,5,sense_veu,NA,44,NA
gravada,-6.458,0.643,NA,4,NA,NA,NA,no_acustic,NA,10,sense_veu,NA,88,4
mig,-6.997,0.741,NA,4,0.566,0.757,NA,no_acustic,0.0435,11,sense_veu,NA,47,4
NA,-6.753,NA,202962,4,NA,NA,ràpid,no_acustic,0.458,9,sense_veu,1,84,4
gravada,-11.364,0.302,265906,NA,0.309,0.819,NA,NA,0.0824,11,sense_veu,NA,4,NA
mig,-7.932,0.583,NA,4,NA,0.692,NA,mig_acustic,0.362,NA,sense_veu,0,61,4
NA,-11.384,0.572,247373,4,NA,0.409,mitjà,NA,0.0377,NA,NA,1,71,4
en_viu,-6.364,0.583,229240,4,0.388,0.602,NA,acustic,NA,11,sense_veu,NA,72,4
NA,-7.284,0.706,NA,4,0.528,0.637,lent,NA,0.37,NA,sense_veu,0,76,4
NA,NA,0.841,207546,4,NA,0.571,mitjà,NA,0.102,5,sense_veu,0,14,4
mig,-5.328,0.616,NA,4,0.362,0.597,ràpid,acustic,NA,8,NA,1,68,4
gravada,NA,0.794,204000,4,0.769,0.748,lent,no_acustic,NA,8,sense_veu,1,25,4
gravada,-5.034,0.509,NA,NA,0.695,0.689,NA,mig_acustic,0.245,NA,sense_veu,NA,60,NA
en_viu,-10.484,NA,NA,4,0.394,NA,NA,no_acustic,0.0347,9,NA,NA,82,4
NA,NA,0.674,NA,4,NA,NA,mitjà,acustic,0.0721,1,sense_veu,0,59,4
NA,NA,NA,237920,NA,0.819,NA,lent,mig_acustic,NA,4,NA,NA,64,NA
gravada,-5.407,0.746,260645,4,0.596,0.511,ràpid,acustic,NA,10,sense_veu,0,72,4
NA,NA,0.374,NA,4,0.301,0.927,NA,no_acustic,0.0652,4,sense_veu,1,69,4
mig,-8.976,0.747,215625,4,0.66,0.444,ràpid,acustic,0.386,0,sense_veu,0,63,4
en_viu,-4.506,0.716,NA,4,NA,0.831,ràpid,NA,0.107,NA,sense_veu,0,41,4
en_viu,NA,0.682,260066,NA,NA,0.505,lent,NA,NA,1,sense_veu,1,62,NA
gravada,-4.897,0.661,296080,4,0.656,0.908,ràpid,mig_acustic,0.039,NA,sense_veu,1,75,4
mig,-6.056,NA,218947,4,0.331,NA,NA,acustic,0.091,NA,sense_veu,0,68,4
gravada,NA,0.404,214226,4,NA,0.531,NA,NA,NA,1,sense_veu,NA,39,4
gravada,-9.456,0.643,269597,4,0.503,NA,mitjà,acustic,0.392,0,sense_veu,1,26,4
gravada,-3.683,NA,191973,4,0.909,0.877,ràpid,mig_acustic,0.0427,NA,sense_veu,NA,80,4
mig,-8.864,0.482,NA,NA,0.17,NA,ràpid,no_acustic,0.059,NA,sense_veu,1,60,NA
gravada,-6.554,0.801,278386,4,0.805,0.908,NA,NA,0.221,2,sense_veu,NA,80,4
en_viu,-7.2,0.438,NA,1,0.311,0.653,mitjà,NA,0.36,9,sense_veu,1,23,1
mig,NA,0.58,206360,4,0.111,0.498,mitjà,NA,NA,1,NA,NA,72,4
gravada,-8.79,0.532,157106,4,0.715,NA,lent,no_acustic,NA,9,sense_veu,NA,62,4
en_viu,NA,0.964,260240,NA,NA,0.605,mitjà,mig_acustic,NA,9,sense_veu,1,66,NA
en_viu,-6.595,NA,234240,NA,0.611,0.73,mitjà,NA,0.0235,9,poca_veu,0,36,NA
gravada,NA,0.193,214579,NA,0.0457,0.0325,NA,acustic,NA,7,molta_veu,1,58,NA
gravada,-12.357,0.761,NA,NA,0.883,0.449,ràpid,mig_acustic,0.109,NA,sense_veu,NA,44,NA
en_viu,-2.977,0.874,NA,4,0.332,0.59,mitjà,no_acustic,0.12,1,NA,1,35,4
en_viu,-1.809,0.525,154962,NA,NA,NA,lent,acustic,0.344,NA,NA,1,64,NA
NA,-4,0.759,281826,NA,NA,0.78,ràpid,mig_acustic,0.164,6,NA,NA,35,NA
gravada,-32.195,NA,NA,4,NA,0.0176,lent,acustic,NA,4,NA,0,49,4
gravada,-6.015,0.621,251466,4,0.741,NA,NA,no_acustic,0.0416,10,poca_veu,NA,36,4
en_viu,-16.661,0.676,168040,3,NA,0.103,NA,NA,0.0323,7,NA,1,0,3
en_viu,-2.761,0.391,210850,4,0.398,0.8,NA,no_acustic,NA,2,sense_veu,1,65,4
NA,NA,0.659,233448,4,0.393,NA,mitjà,acustic,0.0325,NA,sense_veu,1,56,4
NA,-3.595,0.703,NA,4,0.589,0.73,mitjà,mig_acustic,NA,5,sense_veu,0,52,4
NA,NA,0.439,NA,4,0.317,0.882,ràpid,acustic,0.087,5,NA,NA,46,4
gravada,-6.219,0.726,235973,NA,0.751,NA,mitjà,no_acustic,0.0473,1,NA,1,68,NA
gravada,-10.368,NA,167000,NA,0.836,0.525,ràpid,acustic,0.0632,NA,NA,0,60,NA
NA,-7.777,0.893,182538,4,0.427,NA,lent,mig_acustic,0.318,2,NA,NA,39,4
NA,NA,0.556,239440,4,0.469,0.426,mitjà,acustic,0.0278,2,sense_veu,NA,39,4
en_viu,-6.838,0.5,227152,3,0.436,NA,NA,acustic,NA,NA,NA,1,45,3
en_viu,-8.883,0.692,NA,4,NA,0.538,NA,acustic,NA,4,NA,NA,65,4
NA,-11.381,0.481,NA,4,0.52,0.392,mitjà,NA,0.0312,NA,sense_veu,1,66,4
NA,-8.06,NA,NA,4,0.365,NA,lent,no_acustic,NA,7,sense_veu,0,34,4
mig,NA,NA,NA,NA,0.858,0.804,ràpid,NA,0.0364,6,sense_veu,NA,60,NA
en_viu,-3.98,0.236,NA,4,0.403,0.971,ràpid,NA,0.0987,6,sense_veu,0,62,4
mig,-6.547,NA,NA,4,NA,0.666,lent,NA,NA,0,sense_veu,1,72,4
mig,NA,0.676,80000,NA,0.751,NA,lent,NA,NA,NA,molta_veu,NA,56,NA
NA,-4.516,0.647,189000,4,NA,0.853,lent,NA,0.0904,8,sense_veu,NA,81,4
gravada,NA,0.809,319920,NA,NA,0.573,mitjà,NA,NA,NA,sense_veu,0,37,NA
NA,-6.558,NA,210925,4,NA,0.899,NA,mig_acustic,0.141,NA,sense_veu,1,40,4
mig,NA,0.385,134466,4,0.902,0.783,ràpid,NA,0.233,9,NA,1,70,4
mig,-6.279,0.719,237626,NA,0.786,0.671,mitjà,no_acustic,0.0336,8,sense_veu,NA,72,NA
en_viu,-4.055,0.79,NA,4,0.267,0.629,ràpid,NA,0.142,8,sense_veu,NA,86,4
NA,-5.361,0.593,NA,4,NA,0.926,lent,no_acustic,0.0319,NA,sense_veu,0,64,4
NA,-7.426,0.245,255133,4,0.105,0.64,NA,mig_acustic,NA,NA,NA,0,15,4
NA,NA,NA,NA,4,0.405,0.396,lent,acustic,0.166,NA,NA,0,49,4
gravada,-8.064,0.705,NA,4,0.909,0.657,lent,acustic,NA,NA,NA,0,29,4
gravada,-5.743,0.726,196880,4,0.311,NA,ràpid,no_acustic,0.0766,NA,sense_veu,1,37,4
gravada,-9.434,NA,237217,NA,0.555,NA,lent,acustic,0.0326,NA,NA,0,30,NA
en_viu,-5.257,NA,239959,4,0.893,0.821,mitjà,mig_acustic,0.108,4,sense_veu,1,8,4
mig,-4.096,0.552,NA,4,NA,NA,lent,no_acustic,NA,NA,sense_veu,1,67,4
gravada,-9.648,0.613,295000,4,NA,0.476,lent,no_acustic,0.0321,0,sense_veu,NA,58,4
mig,-4.876,NA,223506,NA,NA,0.717,lent,NA,NA,8,NA,NA,69,NA
gravada,-6.392,NA,300106,4,0.861,0.73,NA,acustic,NA,NA,sense_veu,0,43,4
en_viu,NA,NA,NA,NA,NA,NA,ràpid,no_acustic,0.0479,8,sense_veu,1,36,NA
NA,NA,0.592,NA,NA,NA,0.867,NA,no_acustic,0.049,NA,sense_veu,0,52,NA
en_viu,-12.781,0.524,NA,4,0.176,0.437,ràpid,NA,NA,0,NA,0,39,4
NA,-3.872,0.689,NA,4,NA,0.828,NA,no_acustic,0.0556,NA,sense_veu,NA,37,4
NA,-11.748,0.336,127520,3,0.265,0.673,NA,NA,0.0741,7,poca_veu,0,27,3
gravada,NA,0.719,NA,3,0.476,NA,ràpid,mig_acustic,0.0637,NA,molta_veu,NA,37,3
NA,-7.32,0.738,175399,NA,NA,0.776,NA,mig_acustic,0.235,7,NA,1,20,NA
gravada,NA,0.468,188800,NA,0.383,0.201,lent,acustic,0.0388,NA,sense_veu,NA,72,NA
mig,-1.597,NA,256766,4,0.411,0.983,ràpid,mig_acustic,NA,10,sense_veu,NA,18,4
en_viu,NA,0.511,NA,NA,NA,0.97,ràpid,no_acustic,0.0531,5,sense_veu,1,49,NA
NA,-8.181,0.708,263600,NA,0.958,0.825,lent,acustic,NA,NA,NA,NA,0,NA
mig,-10.065,0.431,172941,4,0.855,0.669,NA,NA,NA,2,sense_veu,1,70,4
en_viu,-6.89,0.603,NA,NA,0.229,0.617,ràpid,NA,NA,NA,poca_veu,NA,47,NA
NA,-6.671,0.538,243333,4,0.97,0.646,NA,acustic,0.0395,7,sense_veu,NA,46,4
mig,-9.105,0.734,NA,4,0.37,0.415,lent,NA,0.125,9,NA,0,41,4
gravada,-6.362,NA,NA,NA,NA,0.979,ràpid,no_acustic,NA,0,sense_veu,1,20,NA
en_viu,-10.381,0.673,NA,4,0.163,0.437,NA,mig_acustic,0.156,0,sense_veu,0,46,4
gravada,NA,0.685,NA,4,0.948,0.494,mitjà,acustic,0.0677,NA,sense_veu,NA,44,4
en_viu,-4.625,0.638,216167,NA,0.62,0.889,mitjà,no_acustic,NA,10,poca_veu,0,58,NA
NA,NA,NA,NA,4,NA,0.766,lent,NA,NA,NA,NA,0,51,4
gravada,-11.719,0.394,186186,NA,0.228,NA,ràpid,NA,0.0346,NA,sense_veu,0,61,NA
mig,-5.988,0.691,250786,NA,0.777,0.819,ràpid,no_acustic,0.369,6,sense_veu,1,61,NA
en_viu,NA,0.545,160586,4,NA,NA,NA,NA,NA,NA,sense_veu,1,32,4
en_viu,-9.266,0.582,158040,4,NA,NA,ràpid,acustic,NA,0,sense_veu,1,68,4
NA,-5.151,NA,196664,NA,NA,NA,ràpid,no_acustic,0.0483,0,sense_veu,1,9,NA
mig,-19.668,0.77,218800,4,0.353,NA,NA,NA,NA,7,sense_veu,1,51,4
NA,-4.741,NA,209007,4,NA,0.715,ràpid,NA,0.2,NA,NA,1,45,4
NA,NA,NA,NA,4,0.357,0.184,ràpid,acustic,NA,1,sense_veu,0,61,4
